"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048638","regulation of developmental growth","11/634","325/18986",0.0338461538461538,1.01356952196069,0.0458613676299905,0.525041918414179,0.923315407439096,0.864881263297714,"32/89/153/2690/3952/84944/4624/5950/6585/6860/23025",11
"GO:0007389","pattern specification process","16/634","476/18986",0.0336134453781513,1.00660074755454,0.0271082585948302,0.525445491360259,0.923315407439096,0.864881263297714,"257/650/653/91851/58524/2668/3207/3215/3216/3218/3219/3238/4618/441161/8557/56165",16
"GO:0002093","auditory receptor cell morphogenesis","1/634","22/18986",0.0454545454545455,1.36119873817035,0.315065478864311,0.526504731419626,0.923315407439096,0.864881263297714,"4647",1
"GO:0006662","glycerol ether metabolic process","1/634","22/18986",0.0454545454545455,1.36119873817035,0.315065478864311,0.526504731419626,0.923315407439096,0.864881263297714,"3991",1
"GO:0007530","sex determination","1/634","22/18986",0.0454545454545455,1.36119873817035,0.315065478864311,0.526504731419626,0.923315407439096,0.864881263297714,"268",1
"GO:0010921","regulation of phosphatase activity","1/634","22/18986",0.0454545454545455,1.36119873817035,0.315065478864311,0.526504731419626,0.923315407439096,0.864881263297714,"650",1
"GO:0015919","peroxisomal membrane transport","1/634","22/18986",0.0454545454545455,1.36119873817035,0.315065478864311,0.526504731419626,0.923315407439096,0.864881263297714,"51555",1
"GO:0018200","peptidyl-glutamic acid modification","1/634","22/18986",0.0454545454545455,1.36119873817035,0.315065478864311,0.526504731419626,0.923315407439096,0.864881263297714,"123624",1
"GO:0021554","optic nerve development","1/634","22/18986",0.0454545454545455,1.36119873817035,0.315065478864311,0.526504731419626,0.923315407439096,0.864881263297714,"4693",1
"GO:0032303","regulation of icosanoid secretion","1/634","22/18986",0.0454545454545455,1.36119873817035,0.315065478864311,0.526504731419626,0.923315407439096,0.864881263297714,"5020",1
"GO:0034104","negative regulation of tissue remodeling","1/634","22/18986",0.0454545454545455,1.36119873817035,0.315065478864311,0.526504731419626,0.923315407439096,0.864881263297714,"5468",1
"GO:0043555","regulation of translation in response to stress","1/634","22/18986",0.0454545454545455,1.36119873817035,0.315065478864311,0.526504731419626,0.923315407439096,0.864881263297714,"3860",1
"GO:0043574","peroxisomal transport","1/634","22/18986",0.0454545454545455,1.36119873817035,0.315065478864311,0.526504731419626,0.923315407439096,0.864881263297714,"51555",1
"GO:0046485","ether lipid metabolic process","1/634","22/18986",0.0454545454545455,1.36119873817035,0.315065478864311,0.526504731419626,0.923315407439096,0.864881263297714,"3991",1
"GO:0050765","negative regulation of phagocytosis","1/634","22/18986",0.0454545454545455,1.36119873817035,0.315065478864311,0.526504731419626,0.923315407439096,0.864881263297714,"9370",1
"GO:0050849","negative regulation of calcium-mediated signaling","1/634","22/18986",0.0454545454545455,1.36119873817035,0.315065478864311,0.526504731419626,0.923315407439096,0.864881263297714,"89",1
"GO:0051904","pigment granule transport","1/634","22/18986",0.0454545454545455,1.36119873817035,0.315065478864311,0.526504731419626,0.923315407439096,0.864881263297714,"4647",1
"GO:0060713","labyrinthine layer morphogenesis","1/634","22/18986",0.0454545454545455,1.36119873817035,0.315065478864311,0.526504731419626,0.923315407439096,0.864881263297714,"653",1
"GO:0071498","cellular response to fluid shear stress","1/634","22/18986",0.0454545454545455,1.36119873817035,0.315065478864311,0.526504731419626,0.923315407439096,0.864881263297714,"7980",1
"GO:0090208","positive regulation of triglyceride metabolic process","1/634","22/18986",0.0454545454545455,1.36119873817035,0.315065478864311,0.526504731419626,0.923315407439096,0.864881263297714,"13",1
"GO:0097709","connective tissue replacement","1/634","22/18986",0.0454545454545455,1.36119873817035,0.315065478864311,0.526504731419626,0.923315407439096,0.864881263297714,"5468",1
"GO:0141087","positive regulation of inflammasome-mediated signaling pathway","1/634","22/18986",0.0454545454545455,1.36119873817035,0.315065478864311,0.526504731419626,0.923315407439096,0.864881263297714,"948",1
"GO:1900273","positive regulation of long-term synaptic potentiation","1/634","22/18986",0.0454545454545455,1.36119873817035,0.315065478864311,0.526504731419626,0.923315407439096,0.864881263297714,"107",1
"GO:1903054","negative regulation of extracellular matrix organization","1/634","22/18986",0.0454545454545455,1.36119873817035,0.315065478864311,0.526504731419626,0.923315407439096,0.864881263297714,"5468",1
"GO:1903589","positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis","1/634","22/18986",0.0454545454545455,1.36119873817035,0.315065478864311,0.526504731419626,0.923315407439096,0.864881263297714,"185",1
"GO:2000725","regulation of cardiac muscle cell differentiation","1/634","22/18986",0.0454545454545455,1.36119873817035,0.315065478864311,0.526504731419626,0.923315407439096,0.864881263297714,"650",1
"GO:0070972","protein localization to endoplasmic reticulum","3/634","83/18986",0.036144578313253,1.08239899661738,0.139831118543131,0.527300533730695,0.923863400757308,0.865394575595457,"2740/6029/378707",3
"GO:0120193","tight junction organization","3/634","83/18986",0.036144578313253,1.08239899661738,0.139831118543131,0.527300533730695,0.923863400757308,0.865394575595457,"9071/9074/9080",3
"GO:0009581","detection of external stimulus","5/634","144/18986",0.0347222222222222,1.0398045916579,0.0891167107838012,0.528349410030251,0.925277047432729,0.866718756382049,"40/55584/374462/6323/8557",5
"GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","7/634","205/18986",0.0341463414634146,1.02255905208894,0.0603596413545679,0.529904069047173,0.927574750900797,0.868871044389089,"650/168667/91851/1149/3547/5468/375567",7
"GO:0042752","regulation of circadian rhythm","4/634","114/18986",0.0350877192982456,1.05074990314904,0.101015242070792,0.531192407728247,0.928517199513972,0.869753847969088,"107/153/5468/10891",4
"GO:2001056","positive regulation of cysteine-type endopeptidase activity","4/634","114/18986",0.0350877192982456,1.05074990314904,0.101015242070792,0.531192407728247,0.928517199513972,0.869753847969088,"130399/2852/6279/6280",4
"GO:0001754","eye photoreceptor cell differentiation","2/634","53/18986",0.0377358490566038,1.13005178263199,0.176219009674704,0.532385482954388,0.928517199513972,0.869753847969088,"4647/4693",2
"GO:0014075","response to amine","2/634","53/18986",0.0377358490566038,1.13005178263199,0.176219009674704,0.532385482954388,0.928517199513972,0.869753847969088,"2890/5020",2
"GO:0060324","face development","2/634","53/18986",0.0377358490566038,1.13005178263199,0.176219009674704,0.532385482954388,0.928517199513972,0.869753847969088,"83690/1749",2
"GO:0101023","vascular endothelial cell proliferation","2/634","53/18986",0.0377358490566038,1.13005178263199,0.176219009674704,0.532385482954388,0.928517199513972,0.869753847969088,"5468/84432",2
"GO:1903170","negative regulation of calcium ion transmembrane transport","2/634","53/18986",0.0377358490566038,1.13005178263199,0.176219009674704,0.532385482954388,0.928517199513972,0.869753847969088,"477/10345",2
"GO:1990089","response to nerve growth factor","2/634","53/18986",0.0377358490566038,1.13005178263199,0.176219009674704,0.532385482954388,0.928517199513972,0.869753847969088,"2890/4908",2
"GO:0002685","regulation of leukocyte migration","8/634","236/18986",0.0338983050847458,1.01513126236433,0.0434749164968888,0.533158562717208,0.929441488950245,0.870619641617559,"347/653/6364/284340/3929/10894/646960/6278",8
"GO:0050921","positive regulation of chemotaxis","5/634","145/18986",0.0344827586206897,1.03263352550854,0.0733169264343995,0.534514949277253,0.930243159556261,0.871370576651128,"284340/3929/4908/646960/6278",5
"GO:0031348","negative regulation of defense response","10/634","297/18986",0.0336700336700337,1.00829536160766,0.0267811205498462,0.534600250331183,0.930243159556261,0.871370576651128,"9370/284340/5169/2852/3848/4321/147945/8993/5468/6288",10
"GO:0001818","negative regulation of cytokine production","13/634","388/18986",0.0335051546391753,1.00335783277505,0.0124208133142713,0.534970744136063,0.930243159556261,0.871370576651128,"9370/336/347/59082/1149/3623/3929/284194/654346/199713/5004/8993/5443",13
"GO:0007623","circadian rhythm","7/634","206/18986",0.0339805825242718,1.01759517319531,0.0471940873173576,0.535078395988548,0.930243159556261,0.871370576651128,"107/9370/153/3952/5468/10891/128674",7
"GO:0018212","peptidyl-tyrosine modification","7/634","206/18986",0.0339805825242718,1.01759517319531,0.0471940873173576,0.535078395988548,0.930243159556261,0.871370576651128,"9370/948/1440/2690/90070/4908/7448",7
"GO:0098739","import across plasma membrane","7/634","206/18986",0.0339805825242718,1.01759517319531,0.0471940873173576,0.535078395988548,0.930243159556261,0.871370576651128,"479/477/948/3769/6557/6564/55244",7
"GO:0045445","myoblast differentiation","4/634","115/18986",0.0347826086956522,1.04161294746948,0.0831932652947423,0.538107177794449,0.930817357944527,0.871908435570654,"51412/4618/150572/165904",4
"GO:0009582","detection of abiotic stimulus","5/634","146/18986",0.0342465753424658,1.02556069314204,0.0576257823634592,0.540643723860496,0.930817357944527,0.871908435570654,"40/55584/374462/6323/8557",5
"GO:0001832","blastocyst growth","1/634","23/18986",0.0434782608695652,1.30201618433685,0.269369761208682,0.542334514180644,0.930817357944527,0.871908435570654,"130399",1
"GO:0008090","retrograde axonal transport","1/634","23/18986",0.0434782608695652,1.30201618433685,0.269369761208682,0.542334514180644,0.930817357944527,0.871908435570654,"3798",1
"GO:0010737","protein kinase A signaling","1/634","23/18986",0.0434782608695652,1.30201618433685,0.269369761208682,0.542334514180644,0.930817357944527,0.871908435570654,"9378",1
"GO:0010800","positive regulation of peptidyl-threonine phosphorylation","1/634","23/18986",0.0434782608695652,1.30201618433685,0.269369761208682,0.542334514180644,0.930817357944527,0.871908435570654,"1116",1
"GO:0010881","regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion","1/634","23/18986",0.0434782608695652,1.30201618433685,0.269369761208682,0.542334514180644,0.930817357944527,0.871908435570654,"477",1
"GO:0019430","removal of superoxide radicals","1/634","23/18986",0.0434782608695652,1.30201618433685,0.269369761208682,0.542334514180644,0.930817357944527,0.871908435570654,"948",1
"GO:0032928","regulation of superoxide anion generation","1/634","23/18986",0.0434782608695652,1.30201618433685,0.269369761208682,0.542334514180644,0.930817357944527,0.871908435570654,"183",1
"GO:0034755","iron ion transmembrane transport","1/634","23/18986",0.0434782608695652,1.30201618433685,0.269369761208682,0.542334514180644,0.930817357944527,0.871908435570654,"286133",1
"GO:0038128","ERBB2 signaling pathway","1/634","23/18986",0.0434782608695652,1.30201618433685,0.269369761208682,0.542334514180644,0.930817357944527,0.871908435570654,"4653",1
"GO:0042745","circadian sleep/wake cycle","1/634","23/18986",0.0434782608695652,1.30201618433685,0.269369761208682,0.542334514180644,0.930817357944527,0.871908435570654,"153",1
"GO:0046479","glycosphingolipid catabolic process","1/634","23/18986",0.0434782608695652,1.30201618433685,0.269369761208682,0.542334514180644,0.930817357944527,0.871908435570654,"129807",1
"GO:0051443","positive regulation of ubiquitin-protein transferase activity","1/634","23/18986",0.0434782608695652,1.30201618433685,0.269369761208682,0.542334514180644,0.930817357944527,0.871908435570654,"51438",1
"GO:0051905","establishment of pigment granule localization","1/634","23/18986",0.0434782608695652,1.30201618433685,0.269369761208682,0.542334514180644,0.930817357944527,0.871908435570654,"4647",1
"GO:0060143","positive regulation of syncytium formation by plasma membrane fusion","1/634","23/18986",0.0434782608695652,1.30201618433685,0.269369761208682,0.542334514180644,0.930817357944527,0.871908435570654,"92304",1
"GO:0060571","morphogenesis of an epithelial fold","1/634","23/18986",0.0434782608695652,1.30201618433685,0.269369761208682,0.542334514180644,0.930817357944527,0.871908435570654,"653",1
"GO:0061318","renal filtration cell differentiation","1/634","23/18986",0.0434782608695652,1.30201618433685,0.269369761208682,0.542334514180644,0.930817357944527,0.871908435570654,"9370",1
"GO:0071359","cellular response to dsRNA","1/634","23/18986",0.0434782608695652,1.30201618433685,0.269369761208682,0.542334514180644,0.930817357944527,0.871908435570654,"2890",1
"GO:0072112","podocyte differentiation","1/634","23/18986",0.0434782608695652,1.30201618433685,0.269369761208682,0.542334514180644,0.930817357944527,0.871908435570654,"9370",1
"GO:0150105","protein localization to cell-cell junction","1/634","23/18986",0.0434782608695652,1.30201618433685,0.269369761208682,0.542334514180644,0.930817357944527,0.871908435570654,"220296",1
"GO:1900118","negative regulation of execution phase of apoptosis","1/634","23/18986",0.0434782608695652,1.30201618433685,0.269369761208682,0.542334514180644,0.930817357944527,0.871908435570654,"1149",1
"GO:1900151","regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","1/634","23/18986",0.0434782608695652,1.30201618433685,0.269369761208682,0.542334514180644,0.930817357944527,0.871908435570654,"10642",1
"GO:1905244","regulation of modification of synaptic structure","1/634","23/18986",0.0434782608695652,1.30201618433685,0.269369761208682,0.542334514180644,0.930817357944527,0.871908435570654,"79012",1
"GO:0002066","columnar/cuboidal epithelial cell development","2/634","54/18986",0.037037037037037,1.10912489776843,0.149255626337434,0.542507179076381,0.930817357944527,0.871908435570654,"653/3642",2
"GO:0002548","monocyte chemotaxis","2/634","54/18986",0.037037037037037,1.10912489776843,0.149255626337434,0.542507179076381,0.930817357944527,0.871908435570654,"284340/6278",2
"GO:0009395","phospholipid catabolic process","2/634","54/18986",0.037037037037037,1.10912489776843,0.149255626337434,0.542507179076381,0.930817357944527,0.871908435570654,"27329/336",2
"GO:1902692","regulation of neuroblast proliferation","2/634","54/18986",0.037037037037037,1.10912489776843,0.149255626337434,0.542507179076381,0.930817357944527,0.871908435570654,"1404/1463",2
"GO:2000117","negative regulation of cysteine-type endopeptidase activity","2/634","54/18986",0.037037037037037,1.10912489776843,0.149255626337434,0.542507179076381,0.930817357944527,0.871908435570654,"59082/1447",2
"GO:0048511","rhythmic process","10/634","299/18986",0.0334448160535117,1.00155091102835,0.00502413053992709,0.543194243852796,0.930817357944527,0.871908435570654,"107/9370/153/268/3952/4986/5468/10891/128674/56729",10
"GO:0006970","response to osmotic stress","3/634","85/18986",0.0352941176470588,1.05693078493227,0.0977737951419219,0.543443458784249,0.930817357944527,0.871908435570654,"362/23209/5105",3
"GO:0048041","focal adhesion assembly","3/634","85/18986",0.0352941176470588,1.05693078493227,0.0977737951419219,0.543443458784249,0.930817357944527,0.871908435570654,"89/347/4653",3
"GO:0086003","cardiac muscle cell contraction","3/634","85/18986",0.0352941176470588,1.05693078493227,0.0977737951419219,0.543443458784249,0.930817357944527,0.871908435570654,"477/783/6323",3
"GO:0002444","myeloid leukocyte mediated immunity","4/634","116/18986",0.0344827586206897,1.03263352550854,0.0655262430737222,0.544970134981887,0.932967956601839,0.873922928634017,"1113/2215/3500/5443",4
"GO:0071216","cellular response to biotic stimulus","9/634","269/18986",0.033457249070632,1.0019232347871,0.00590470975841042,0.545187134462074,0.932967956601839,0.873922928634017,"27063/948/1440/6374/90070/3929/199713/4986/79931",9
"GO:0010952","positive regulation of peptidase activity","5/634","147/18986",0.0340136054421769,1.01858408978733,0.042041603186176,0.546734758307198,0.934779508501081,0.875619832295023,"130399/2852/6279/6280/6317",5
"GO:0071675","regulation of mononuclear cell migration","5/634","147/18986",0.0340136054421769,1.01858408978733,0.042041603186176,0.546734758307198,0.934779508501081,0.875619832295023,"347/653/6364/284340/6278",5
"GO:0016358","dendrite development","8/634","239/18986",0.0334728033472803,1.00238902894553,0.00690816499740142,0.547565051725489,0.935780595774048,0.876557563452046,"51412/653/23316/10642/57626/4693/8499/124925",8
"GO:0036293","response to decreased oxygen levels","11/634","331/18986",0.0332326283987915,0.99519666053542,-0.0163858086914112,0.549648364014672,0.938416103855127,0.879026277328398,"9370/212/650/768/3777/3952/4693/22953/5105/5179/5468",11
"GO:0009100","glycoprotein metabolic process","13/634","392/18986",0.0331632653061225,0.993119487542651,-0.025585012594179,0.550013781316102,0.938416103855127,0.879026277328398,"8707/124872/650/2134/64409/11227/222537/266722/3952/25834/4321/64579/129807",13
"GO:0048678","response to axon injury","3/634","86/18986",0.0348837209302326,1.04464089208422,0.0771186498724766,0.551394089042157,0.938416103855127,0.879026277328398,"347/4693/5122",3
"GO:1903076","regulation of protein localization to plasma membrane","4/634","117/18986",0.0341880341880342,1.02380759794009,0.0480111708936908,0.55178008256712,0.938416103855127,0.879026277328398,"2852/9378/10268/342667",4
"GO:0002043","blood vessel endothelial cell proliferation involved in sprouting angiogenesis","2/634","55/18986",0.0363636363636364,1.08895899053628,0.122798381422445,0.552475586472618,0.938416103855127,0.879026277328398,"185/168667",2
"GO:0007215","glutamate receptor signaling pathway","2/634","55/18986",0.0363636363636364,1.08895899053628,0.122798381422445,0.552475586472618,0.938416103855127,0.879026277328398,"2890/9378",2
"GO:0071385","cellular response to glucocorticoid stimulus","2/634","55/18986",0.0363636363636364,1.08895899053628,0.122798381422445,0.552475586472618,0.938416103855127,0.879026277328398,"5105/6753",2
"GO:0001936","regulation of endothelial cell proliferation","6/634","179/18986",0.0335195530726257,1.00378901362283,0.00946675525339354,0.554090138259158,0.938416103855127,0.879026277328398,"185/84913/3952/5468/84432/64102",6
"GO:0001779","natural killer cell differentiation","1/634","24/18986",0.0416666666666667,1.24776550998948,0.225742135829599,0.557635886221433,0.938416103855127,0.879026277328398,"8993",1
"GO:0006123","mitochondrial electron transport, cytochrome c to oxygen","1/634","24/18986",0.0416666666666667,1.24776550998948,0.225742135829599,0.557635886221433,0.938416103855127,0.879026277328398,"170712",1
"GO:0009651","response to salt stress","1/634","24/18986",0.0416666666666667,1.24776550998948,0.225742135829599,0.557635886221433,0.938416103855127,0.879026277328398,"5105",1
"GO:0021533","cell differentiation in hindbrain","1/634","24/18986",0.0416666666666667,1.24776550998948,0.225742135829599,0.557635886221433,0.938416103855127,0.879026277328398,"9378",1
"GO:0021871","forebrain regionalization","1/634","24/18986",0.0416666666666667,1.24776550998948,0.225742135829599,0.557635886221433,0.938416103855127,0.879026277328398,"650",1
"GO:0030431","sleep","1/634","24/18986",0.0416666666666667,1.24776550998948,0.225742135829599,0.557635886221433,0.938416103855127,0.879026277328398,"153",1
"GO:0030539","male genitalia development","1/634","24/18986",0.0416666666666667,1.24776550998948,0.225742135829599,0.557635886221433,0.938416103855127,0.879026277328398,"653",1
"GO:0032528","microvillus organization","1/634","24/18986",0.0416666666666667,1.24776550998948,0.225742135829599,0.557635886221433,0.938416103855127,0.879026277328398,"53841",1
"GO:0032770","positive regulation of monooxygenase activity","1/634","24/18986",0.0416666666666667,1.24776550998948,0.225742135829599,0.557635886221433,0.938416103855127,0.879026277328398,"2668",1
"GO:0035024","negative regulation of Rho protein signal transduction","1/634","24/18986",0.0416666666666667,1.24776550998948,0.225742135829599,0.557635886221433,0.938416103855127,0.879026277328398,"4653",1
"GO:0042430","indole-containing compound metabolic process","1/634","24/18986",0.0416666666666667,1.24776550998948,0.225742135829599,0.557635886221433,0.938416103855127,0.879026277328398,"6999",1
"GO:0042438","melanin biosynthetic process","1/634","24/18986",0.0416666666666667,1.24776550998948,0.225742135829599,0.557635886221433,0.938416103855127,0.879026277328398,"7306",1
"GO:0045822","negative regulation of heart contraction","1/634","24/18986",0.0416666666666667,1.24776550998948,0.225742135829599,0.557635886221433,0.938416103855127,0.879026277328398,"477",1
"GO:0045932","negative regulation of muscle contraction","1/634","24/18986",0.0416666666666667,1.24776550998948,0.225742135829599,0.557635886221433,0.938416103855127,0.879026277328398,"477",1
"GO:0046580","negative regulation of Ras protein signal transduction","1/634","24/18986",0.0416666666666667,1.24776550998948,0.225742135829599,0.557635886221433,0.938416103855127,0.879026277328398,"440730",1
"GO:0046628","positive regulation of insulin receptor signaling pathway","1/634","24/18986",0.0416666666666667,1.24776550998948,0.225742135829599,0.557635886221433,0.938416103855127,0.879026277328398,"3952",1
"GO:0051590","positive regulation of neurotransmitter transport","1/634","24/18986",0.0416666666666667,1.24776550998948,0.225742135829599,0.557635886221433,0.938416103855127,0.879026277328398,"2852",1
"GO:0060339","negative regulation of type I interferon-mediated signaling pathway","1/634","24/18986",0.0416666666666667,1.24776550998948,0.225742135829599,0.557635886221433,0.938416103855127,0.879026277328398,"4321",1
"GO:0061484","hematopoietic stem cell homeostasis","1/634","24/18986",0.0416666666666667,1.24776550998948,0.225742135829599,0.557635886221433,0.938416103855127,0.879026277328398,"83690",1
"GO:0061615","glycolytic process through fructose-6-phosphate","1/634","24/18986",0.0416666666666667,1.24776550998948,0.225742135829599,0.557635886221433,0.938416103855127,0.879026277328398,"5207",1
"GO:0072273","metanephric nephron morphogenesis","1/634","24/18986",0.0416666666666667,1.24776550998948,0.225742135829599,0.557635886221433,0.938416103855127,0.879026277328398,"2668",1
"GO:0072311","glomerular epithelial cell differentiation","1/634","24/18986",0.0416666666666667,1.24776550998948,0.225742135829599,0.557635886221433,0.938416103855127,0.879026277328398,"9370",1
"GO:1900407","regulation of cellular response to oxidative stress","1/634","24/18986",0.0416666666666667,1.24776550998948,0.225742135829599,0.557635886221433,0.938416103855127,0.879026277328398,"948",1
"GO:1901317","regulation of flagellated sperm motility","1/634","24/18986",0.0416666666666667,1.24776550998948,0.225742135829599,0.557635886221433,0.938416103855127,0.879026277328398,"6866",1
"GO:1990961","xenobiotic detoxification by transmembrane export across the plasma membrane","1/634","24/18986",0.0416666666666667,1.24776550998948,0.225742135829599,0.557635886221433,0.938416103855127,0.879026277328398,"55244",1
"GO:2000193","positive regulation of fatty acid transport","1/634","24/18986",0.0416666666666667,1.24776550998948,0.225742135829599,0.557635886221433,0.938416103855127,0.879026277328398,"5020",1
"GO:1904659","D-glucose transmembrane transport","4/634","118/18986",0.0338983050847458,1.01513126236433,0.0306451294999889,0.558535884657259,0.938416103855127,0.879026277328398,"32/9370/3952/286753",4
"GO:0002699","positive regulation of immune effector process","9/634","272/18986",0.0330882352941176,0.990872610874003,-0.0281809698272398,0.55863091230205,0.938416103855127,0.879026277328398,"909/948/5169/354/25818/3929/5105/5443/5950",9
"GO:0046434","organophosphate catabolic process","8/634","242/18986",0.0330578512396694,0.989962718669343,-0.0292079362183872,0.56178966427155,0.938416103855127,0.879026277328398,"89/27329/336/5169/2819/5207/53632/8671",8
"GO:0065004","protein-DNA complex assembly","8/634","242/18986",0.0330578512396694,0.989962718669343,-0.0292079362183872,0.56178966427155,0.938416103855127,0.879026277328398,"3007/3008/373861/8354/8359/8366/8364/23569",8
"GO:0001954","positive regulation of cell-matrix adhesion","2/634","56/18986",0.0357142857142857,1.0695132942767,0.0968266276968409,0.562289641982105,0.938416103855127,0.879026277328398,"948/4653",2
"GO:0002279","mast cell activation involved in immune response","2/634","56/18986",0.0357142857142857,1.0695132942767,0.0968266276968409,0.562289641982105,0.938416103855127,0.879026277328398,"1113/5169",2
"GO:0006749","glutathione metabolic process","2/634","56/18986",0.0357142857142857,1.0695132942767,0.0968266276968409,0.562289641982105,0.938416103855127,0.879026277328398,"2949/4693",2
"GO:0099084","postsynaptic specialization organization","2/634","56/18986",0.0357142857142857,1.0695132942767,0.0968266276968409,0.562289641982105,0.938416103855127,0.879026277328398,"9378/8499",2
"GO:0006874","intracellular calcium ion homeostasis","10/634","304/18986",0.0328947368421053,0.985078034202225,-0.0487482890458866,0.564417571576323,0.938416103855127,0.879026277328398,"477/491/783/2852/2890/57338/83795/90070/10345/100507043",10
"GO:0034101","erythrocyte homeostasis","5/634","150/18986",0.0333333333333333,0.998212407991588,-0.00408533733043449,0.56477221888649,0.938416103855127,0.879026277328398,"212/2038/3216/3623/440712",5
"GO:0035265","organ growth","6/634","181/18986",0.0331491712707182,0.992697422312076,-0.0183479282791646,0.565001412342077,0.938416103855127,0.879026277328398,"32/3952/84944/4624/768239/5950",6
"GO:1903034","regulation of response to wounding","6/634","181/18986",0.0331491712707182,0.992697422312076,-0.0183479282791646,0.565001412342077,0.938416103855127,0.879026277328398,"948/2243/2244/2266/3848/7448",6
"GO:0022037","metencephalon development","4/634","119/18986",0.0336134453781513,1.00660074755454,0.0134252817518212,0.565236465159491,0.938416103855127,0.879026277328398,"57626/9378/124925/6753",4
"GO:0034103","regulation of tissue remodeling","3/634","88/18986",0.0340909090909091,1.02089905362776,0.0365231530788109,0.56704667721045,0.938416103855127,0.879026277328398,"3952/5468/7018",3
"GO:0003007","heart morphogenesis","9/634","274/18986",0.0328467153284672,0.983639964079302,-0.0506999649737021,0.567502523589424,0.938416103855127,0.879026277328398,"27063/650/653/4607/4624/4625/5950/8557/129446",9
"GO:0009141","nucleoside triphosphate metabolic process","9/634","274/18986",0.0328467153284672,0.983639964079302,-0.0506999649737021,0.567502523589424,0.938416103855127,0.879026277328398,"89/477/5169/2819/4624/4625/5207/53632/8671",9
"GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","13/634","397/18986",0.0327455919395466,0.980611685432542,-0.072563049590733,0.56857349699493,0.938416103855127,0.879026277328398,"130399/650/653/168667/91851/1149/1749/56884/3547/4693/5468/100507588/375567",13
"GO:0001909","leukocyte mediated cytotoxicity","5/634","151/18986",0.033112582781457,0.991601729792968,-0.0192576697339524,0.570703272720854,0.938416103855127,0.879026277328398,"909/2215/3500/3952/5443",5
"GO:0035107","appendage morphogenesis","5/634","151/18986",0.033112582781457,0.991601729792968,-0.0192576697339524,0.570703272720854,0.938416103855127,0.879026277328398,"257/1749/3207/3238/9496",5
"GO:0035108","limb morphogenesis","5/634","151/18986",0.033112582781457,0.991601729792968,-0.0192576697339524,0.570703272720854,0.938416103855127,0.879026277328398,"257/1749/3207/3238/9496",5
"GO:0009895","negative regulation of catabolic process","12/634","367/18986",0.0326975476839237,0.979172934269677,-0.074884368757209,0.571006831722346,0.938416103855127,0.879026277328398,"32/89/336/1149/63924/2668/10642/3952/5140/5207/166863/7079",12
"GO:0002686","negative regulation of leukocyte migration","2/634","57/18986",0.0350877192982456,1.05074990314904,0.0713209368665994,0.571948523902967,0.938416103855127,0.879026277328398,"347/653",2
"GO:0002762","negative regulation of myeloid leukocyte differentiation","2/634","57/18986",0.0350877192982456,1.05074990314904,0.0713209368665994,0.571948523902967,0.938416103855127,0.879026277328398,"9370/3623",2
"GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus","2/634","57/18986",0.0350877192982456,1.05074990314904,0.0713209368665994,0.571948523902967,0.938416103855127,0.879026277328398,"111/100507043",2
"GO:0071470","cellular response to osmotic stress","2/634","57/18986",0.0350877192982456,1.05074990314904,0.0713209368665994,0.571948523902967,0.938416103855127,0.879026277328398,"362/5105",2
"GO:1903351","cellular response to dopamine","2/634","57/18986",0.0350877192982456,1.05074990314904,0.0713209368665994,0.571948523902967,0.938416103855127,0.879026277328398,"111/5731",2
"GO:2000107","negative regulation of leukocyte apoptotic process","2/634","57/18986",0.0350877192982456,1.05074990314904,0.0713209368665994,0.571948523902967,0.938416103855127,0.879026277328398,"5304/171558",2
"GO:0002082","regulation of oxidative phosphorylation","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"89",1
"GO:0002475","antigen processing and presentation via MHC class Ib","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"909",1
"GO:0003085","negative regulation of systemic arterial blood pressure","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"153",1
"GO:0003091","renal water homeostasis","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"5567",1
"GO:0006582","melanin metabolic process","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"7306",1
"GO:0007350","blastoderm segmentation","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"56165",1
"GO:0009110","vitamin biosynthetic process","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"80704",1
"GO:0010623","programmed cell death involved in cell development","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"84944",1
"GO:0010842","retina layer formation","1/634","25/18986",0.04,1.19785488958991,0.183990077390809,0.572426459374877,0.938416103855127,0.879026277328398,"4693",1
